,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
88,88,,,,89.41,,90.68,,,,
89,89,,,,91.1,,91.1,,,,
90,90,,,,92.16,,91.1,,,,
91,91,,,,92.8,,92.58,,,,
92,92,,,,93.64,,93.43,,,,
93,93,,,,94.49,,95.13,,,,
94,94,,,,,,,,,,
95,95,,,,,,,,,,
96,96,,,,,,,,,,
97,97,,,,,,,,,,
98,98,,,,,,,,,,
99,99,,,,,,,,,,
100,100,,,,,,,,,,
