,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
86,86,,,,82.87,,83.22,91.26,,,
87,87,,,,84.27,,83.57,91.61,,,
88,88,,,,86.71,,84.97,92.31,,,
89,89,,,,88.81,,86.71,93.01,,,
90,90,,,,89.86,,88.46,93.36,,,
91,91,,,,90.21,,89.51,95.1,,,
92,92,,,,90.91,,91.26,,,,
93,93,,,,91.26,,92.66,,,,
94,94,,,,93.71,,93.36,,,,
95,95,,,,94.76,,94.41,,,,
96,96,,,,,,95.1,,,,
97,97,,,,,,,,,,
98,98,,,,,,,,,,
99,99,,,,,,,,,,
100,100,,,,,,,,,,
